x,r,g,b,L,C,h
0.5647058823529412,0.530981033426184,0.5309766656074383,0.5309990168381582,56.470588235294116,0.0,0.0
0.5686274509803921,0.5349473271228702,0.5349429297399391,0.5349654322580564,56.86274509803921,0.0,0.0
0.5725490196078431,0.538918961212534,0.538914534225611,0.5389371882348258,57.25490196078431,0.0,0.0
0.5764705882352941,0.5428959142389951,0.5428914576084333,0.5429142633116273,57.647058823529406,0.0,0.0
0.580392156862745,0.5468781649461466,0.546873678632458,0.5468966362317018,58.0392156862745,0.0,0.0
0.5843137254901961,0.550865692275039,0.5508611762388926,0.5508842859354541,58.43137254901961,0.0,0.0
0.5882352941176471,0.554858475361023,0.5548539295632429,0.5548771915575936,58.82352941176471,0.0,0.0
0.592156862745098,0.5588564935309449,0.5588519179325098,0.5588753324243332,59.21568627450981,0.0,0.0
0.596078431372549,0.5628597263004016,0.5628551208624423,0.56287868805064,59.6078431372549,0.0,0.0
0.6,0.5668681533710441,0.5668635180548431,0.5668872381375429,60.0,0.0,0.0
0.6039215686274509,0.5708817546279379,0.5708770893949275,0.5709009625694897,60.3921568627451,0.0,0.0
0.6078431372549019,0.5749005101369701,0.5748958149487314,0.5749198414117559,60.78431372549019,0.0,0.0
0.611764705882353,0.5789244001423095,0.578919674960571,0.5789438549079041,61.176470588235304,0.0,0.0
0.615686274509804,0.5829534050639129,0.5829486498505482,0.58297298347729,61.56862745098039,0.0,0.0
0.6196078431372549,0.5869875054950806,0.5869827202121087,0.5870072077126183,61.9607843137255,0.0,0.0
0.6235294117647059,0.5910266822000549,0.5910218668096382,0.5910465083775411,62.352941176470594,0.0,0.0
0.6274509803921569,0.5950709161116687,0.5950660705761113,0.5950908664043061,62.74509803921569,0.0,0.0
0.6313725490196078,0.599120188329032,0.5991153126107791,0.5991402628914433,63.13725490196077,0.0,0.0
0.6352941176470588,0.6031744801152679,0.6031695741769042,0.6031946791015006,63.529411764705884,0.0,0.0
0.6392156862745098,0.6072337728952834,0.6072288366995323,0.6072540964588148,63.92156862745098,0.0,0.0
0.6431372549019607,0.6112980482535884,0.6112930817633105,0.6113184965473313,64.31372549019608,0.0,0.0
0.6470588235294118,0.6153672879321487,0.615362291110341,0.6153878611084552,64.70588235294117,0.0,0.0
0.6509803921568628,0.6194414738282829,0.6194364466380765,0.619462172038949,65.09803921568626,0.0,0.0
0.6549019607843137,0.6235205879925931,0.6235155303972537,0.6235414113888649,65.49019607843137,0.0,0.0
0.6588235294117647,0.6276046126269367,0.6275995245898621,0.6276255613595133,65.88235294117646,0.0,0.0
0.6627450980392157,0.631693530082432,0.6316884115671522,0.6317146043014715,66.27450980392156,0.0,0.0
0.6666666666666666,0.6357873228575014,0.6357821738276763,0.6358085227126246,66.66666666666666,0.0,0.0
0.6705882352941176,0.6398859735959488,0.6398807940153676,0.639907299236243,67.05882352941175,0.0,0.0
0.6745098039215687,0.6439894650850685,0.6439842549176491,0.6440109166590943,67.45098039215686,0.0,0.0
0.6784313725490196,0.648097780253793,0.6480925394635807,0.648119357909586,67.84313725490196,0.0,0.0
0.6823529411764706,0.652210902170868,0.6522056307220335,0.6522326060559442,68.23529411764706,0.0,0.0
0.6862745098039216,0.656328814043062,0.6563235118999019,0.6563506443044225,68.62745098039215,0.0,0.0
0.6901960784313725,0.6604514992134063,0.660446166340341,0.6604734559975408,69.01960784313727,0.0,0.0
0.6941176470588235,0.6645789411594654,0.6645735775210387,0.6646010246123566,69.41176470588235,0.0,0.0
0.6980392156862745,0.6687111234916377,0.6687057290525155,0.6687333337587653,69.80392156862744,0.0,0.0
0.7019607843137254,0.6728480299514853,0.6728426046764543,0.6728703671778297,70.19607843137256,0.0,0.0
0.7058823529411764,0.6769896444100901,0.6769841882640578,0.6770121087401373,70.58823529411764,0.0,0.0
0.7098039215686275,0.681135950866443,0.6811304638144359,0.6811585424441874,70.98039215686275,0.0,0.0
0.7137254901960784,0.6852869334458535,0.6852814154530164,0.6853096524148026,71.37254901960785,0.0,0.0
0.7176470588235294,0.6894425763983921,0.6894370274299871,0.6894654229015701,71.76470588235294,0.0,0.0
