x,r,g,b,L,C,h,dL,d2L,dC,d2C,dh,d2h
0.5411764705882353,0.6166982922201137,1.0,0.35104364326375714,91.43397467715532,87.33199354608949,2.2572491334588336,0.12203425986785277,0.004661014485165538,0.6118191681319161,-0.011942764496108538,-0.017255944439428905,0.00013699964905244943
0.5450980392156862,0.6293485135989879,1.0,0.338393421884883,91.55833965880835,87.93784981387748,2.2400617023561935,0.1266871126871436,0.004643839167957964,0.5994880408991179,-0.012752310368817632,-0.017117243152802164,0.00014032439977507138
0.5490196078431373,0.641998734977862,1.0,0.3257432005060089,91.6873489025296,88.53096962788773,2.2230146471532293,0.1313219382037687,0.004624972278268302,0.5863145473942808,-0.013624827372556325,-0.016975295639878762,0.00014344383904707492
0.5529411764705883,0.6546489563567361,1.0,0.31309297912713474,91.82098353521589,89.11047890866604,2.206111111076436,0.13593705724368021,0.004604438631208296,0.5722383861540052,-0.01455405154627698,-0.016830355474708014,0.00014626309943222005
0.5568627450980392,0.6672991777356103,1.0,0.30044275774826057,91.95922301701697,89.67544640019574,2.1893539362038132,0.1405308154661853,0.00458226299492992,0.5572064443017268,-0.015531849269653009,-0.016682769441014322,0.00014869120116101087
0.5607843137254902,0.6799493991144844,1.0,0.2877925363693865,92.10204516614826,90.22489179726949,2.1727455721944073,0.14510158323354005,0.00455846991127018,0.5411746876146992,-0.016548193622611507,-0.016532973072385992,0.00015064221174088122
0.5647058823529412,0.6925996204933585,1.0,0.27514231499051234,92.24942618348405,90.75779577542514,2.1562879900590413,0.14964775528872565,0.004533083489413059,0.5241100570565038,-0.01759117769566032,-0.01638148501753256,0.00015203642930095018
0.5686274509803921,0.7052498418722326,1.0,0.26249209361163817,92.40134067672571,91.2731119113825,2.139982602159342,0.15416775021236617,0.004506127167914542,0.5059923322233786,-0.018647069734544885,-0.016228900213784092,0.0001528015745978495
0.5725490196078431,0.7179000632511068,1.0,0.2498418722327641,92.55776168390878,91.7697804398719,2.123830189631473,0.15866000962455473,0.004477623438948086,0.48681591758741405,-0.019700414144686818,-0.01607588186833686,0.00015287397393659585
0.5764705882352941,0.730550284629981,1.0,0.23719165085388993,92.71866069597482,92.24674374655733,2.1078308384226685,0.16312299709026234,0.004447593526730742,0.46659150393400495,-0.020734181053402523,-0.0159231522659109,0.00015219971231383855
0.580392156862745,0.7432005060088547,1.0,0.2245414294750162,92.8840076780893,92.7029634477399,2.0919838850996513,0.16755519667801622,0.00441605700950376,0.445347555480609,-0.02172996528658544,-0.015771482443709184,0.00015073573307400334
0.5843137254901961,0.7558507273877292,1.0,0.2118912080961417,93.05377108933085,93.13743885751855,2.07628787353525,0.17195511110926986,0.004383031371165913,0.42313157336083407,-0.02266823324853462,-0.015621680799762894,0.00014845085754455756
0.5882352941176471,0.7685009487666034,1.0,0.19924098671726753,93.22791790030784,93.54922659446157,2.0607405235001255,0.17632125942034804,0.0043485314639006845,0.40001108898353976,-0.023528613325318304,-0.015474580728620069,0.00014532669584721436
0.592156862745098,0.7811511701454774,1.0,0.18659076533839347,93.40641360817155,93.93746103548563,2.04533871207801,0.18065217403707123,0.004312568856402521,0.37607434671019746,-0.024290222125419092,-0.015331027408068465,0.00014135841877871425
0.596078431372549,0.7938013915243516,1.0,0.1739405439595193,93.58922224838199,94.30137528788197,2.0300784686839886,0.18494639713315308,0.004275151033336755,0.3514306447327016,-0.024932015221914128,-0.01519186389106264,0.00013655536073076124
0.6,0.8064516129032256,1.0,0.16129032258064513,93.77630640243785,94.64032232495103,2.0149549842958847,0.18920247610374474,0.004236280398266956,0.3262103162663692,-0.02543314717656031,-0.015057916686606942,0.00013094142550751364
